021-07-07 13:18:48,200 - DEBUG - Using function toMarkdown
2021-09-16 12:26:25,123 - DEBUG - Using function getCurrency
2021-09-16 12:26:25,123 - DEBUG - Using function getAmount
2021-09-16 12:26:25,293 - DEBUG - Using function getType
2021-09-16 12:26:25,294 - DEBUG - Using function getCurrency
2021-09-16 12:26:25,301 - DEBUG - Using function getAmount
2021-09-16 12:26:25,305 - DEBUG - Using function getAmount
2021-09-16 12:26:25,309 - DEBUG - Using function getAmount
2021-09-16 12:26:25,312 - DEBUG - Using function getType
2021-09-16 15:05:59,889 - DEBUG - Using function parseText
2021-09-16 15:05:59,890 - DEBUG - Using function getCurrency
2021-09-16 15:05:59,890 - DEBUG - Using function getAmount
2021-09-16 15:06:00,057 - DEBUG - Using function getType
2021-09-16 15:06:00,057 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,066 - DEBUG - Using function parseText
2021-09-16 15:06:00,066 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,066 - DEBUG - Using function getAmount
2021-09-16 15:06:00,066 - DEBUG - Using function getType
2021-09-16 15:06:00,066 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,072 - DEBUG - Using function parseText
2021-09-16 15:06:00,072 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,072 - DEBUG - Using function getAmount
2021-09-16 15:06:00,072 - DEBUG - Using function getType
2021-09-16 15:06:00,072 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,077 - DEBUG - Using function checkCompletion
2021-09-16 15:06:00,079 - DEBUG - Using function checkCompletion
2021-09-16 15:06:00,079 - INFO - Missing: ['receipt']
2021-09-16 15:06:00,081 - DEBUG - Using function checkCompletion
2021-09-16 15:06:00,084 - DEBUG - Using function parseText
2021-09-16 15:06:00,084 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,084 - DEBUG - Using function getAmount
2021-09-16 15:06:00,084 - DEBUG - Using function getType
2021-09-16 15:06:00,084 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,087 - DEBUG - Using function parseText
2021-09-16 15:06:00,087 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,087 - DEBUG - Using function getAmount
2021-09-16 15:06:00,087 - DEBUG - Using function getType
2021-09-16 15:06:00,087 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,090 - DEBUG - Using function parseText
2021-09-16 15:06:00,090 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,090 - DEBUG - Using function getAmount
2021-09-16 15:06:00,266 - DEBUG - Using function getType
2021-09-16 15:06:00,266 - DEBUG - Using function getCurrency
2021-09-16 15:06:00,272 - DEBUG - Using function getAmount
2021-09-16 15:06:00,273 - DEBUG - Using function getAmount
2021-09-16 15:06:00,275 - DEBUG - Using function getAmount
2021-09-16 15:06:00,276 - DEBUG - Using function getType
2021-09-16 16:25:53,200 - DEBUG - Using function parseText
2021-09-16 16:25:53,200 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,200 - DEBUG - Using function getAmount
2021-09-16 16:25:53,356 - DEBUG - Using function getType
2021-09-16 16:25:53,357 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,364 - DEBUG - Using function parseText
2021-09-16 16:25:53,364 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,364 - DEBUG - Using function getAmount
2021-09-16 16:25:53,365 - DEBUG - Using function getType
2021-09-16 16:25:53,365 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,369 - DEBUG - Using function parseText
2021-09-16 16:25:53,369 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,369 - DEBUG - Using function getAmount
2021-09-16 16:25:53,369 - DEBUG - Using function getType
2021-09-16 16:25:53,369 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,373 - DEBUG - Using function checkCompletion
2021-09-16 16:25:53,374 - DEBUG - Using function checkCompletion
2021-09-16 16:25:53,374 - INFO - Missing: ['receipt']
2021-09-16 16:25:53,376 - DEBUG - Using function checkCompletion
2021-09-16 16:25:53,378 - DEBUG - Using function parseText
2021-09-16 16:25:53,378 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,378 - DEBUG - Using function getAmount
2021-09-16 16:25:53,378 - DEBUG - Using function getType
2021-09-16 16:25:53,378 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,380 - DEBUG - Using function parseText
2021-09-16 16:25:53,380 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,380 - DEBUG - Using function getAmount
2021-09-16 16:25:53,380 - DEBUG - Using function getType
2021-09-16 16:25:53,380 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,382 - DEBUG - Using function parseText
2021-09-16 16:25:53,382 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,383 - DEBUG - Using function getAmount
2021-09-16 16:25:53,531 - DEBUG - Using function getType
2021-09-16 16:25:53,531 - DEBUG - Using function getCurrency
2021-09-16 16:25:53,535 - DEBUG - Using function getAmount
2021-09-16 16:25:53,537 - DEBUG - Using function getAmount
2021-09-16 16:25:53,538 - DEBUG - Using function getAmount
2021-09-16 16:25:53,539 - DEBUG - Using function getType
2021-09-17 11:12:57,887 - DEBUG - Using function parseText
2021-09-17 11:12:57,889 - DEBUG - Using function getCurrency
2021-09-17 11:12:57,889 - DEBUG - Using function getAmount
2021-09-17 11:12:58,088 - DEBUG - Using function getType
2021-09-17 11:12:58,094 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,113 - DEBUG - Using function parseText
2021-09-17 11:12:58,113 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,113 - DEBUG - Using function getAmount
2021-09-17 11:12:58,113 - DEBUG - Using function getType
2021-09-17 11:12:58,113 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,124 - DEBUG - Using function parseText
2021-09-17 11:12:58,124 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,125 - DEBUG - Using function getAmount
2021-09-17 11:12:58,125 - DEBUG - Using function getType
2021-09-17 11:12:58,126 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,139 - DEBUG - Using function checkCompletion
2021-09-17 11:12:58,146 - DEBUG - Using function checkCompletion
2021-09-17 11:12:58,146 - INFO - Missing: ['receipt']
2021-09-17 11:12:58,153 - DEBUG - Using function checkCompletion
2021-09-17 11:12:58,158 - DEBUG - Using function parseText
2021-09-17 11:12:58,158 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,158 - DEBUG - Using function getAmount
2021-09-17 11:12:58,158 - DEBUG - Using function getType
2021-09-17 11:12:58,158 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,162 - DEBUG - Using function parseText
2021-09-17 11:12:58,163 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,164 - DEBUG - Using function getAmount
2021-09-17 11:12:58,164 - DEBUG - Using function getType
2021-09-17 11:12:58,165 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,169 - DEBUG - Using function parseText
2021-09-17 11:12:58,169 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,170 - DEBUG - Using function getAmount
2021-09-17 11:12:58,398 - DEBUG - Using function getType
2021-09-17 11:12:58,399 - DEBUG - Using function getCurrency
2021-09-17 11:12:58,408 - DEBUG - Using function getAmount
2021-09-17 11:12:58,411 - DEBUG - Using function getAmount
2021-09-17 11:12:58,415 - DEBUG - Using function getAmount
2021-09-17 11:12:58,419 - DEBUG - Using function getType
2021-09-17 14:46:27,611 - DEBUG - Using function parseText
2021-09-17 14:46:27,612 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,612 - DEBUG - Using function getAmount
2021-09-17 14:46:27,797 - DEBUG - Using function getType
2021-09-17 14:46:27,798 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,822 - DEBUG - Using function parseText
2021-09-17 14:46:27,822 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,822 - DEBUG - Using function getAmount
2021-09-17 14:46:27,822 - DEBUG - Using function getType
2021-09-17 14:46:27,822 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,831 - DEBUG - Using function parseText
2021-09-17 14:46:27,831 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,831 - DEBUG - Using function getAmount
2021-09-17 14:46:27,831 - DEBUG - Using function getType
2021-09-17 14:46:27,831 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,848 - DEBUG - Using function checkCompletion
2021-09-17 14:46:27,854 - DEBUG - Using function checkCompletion
2021-09-17 14:46:27,854 - INFO - Missing: ['receipt']
2021-09-17 14:46:27,860 - DEBUG - Using function checkCompletion
2021-09-17 14:46:27,867 - DEBUG - Using function parseText
2021-09-17 14:46:27,868 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,868 - DEBUG - Using function getAmount
2021-09-17 14:46:27,868 - DEBUG - Using function getType
2021-09-17 14:46:27,868 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,873 - DEBUG - Using function parseText
2021-09-17 14:46:27,874 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,874 - DEBUG - Using function getAmount
2021-09-17 14:46:27,875 - DEBUG - Using function getType
2021-09-17 14:46:27,875 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,880 - DEBUG - Using function parseText
2021-09-17 14:46:27,880 - DEBUG - Using function getCurrency
2021-09-17 14:46:27,881 - DEBUG - Using function getAmount
2021-09-17 14:46:28,083 - DEBUG - Using function getType
2021-09-17 14:46:28,084 - DEBUG - Using function getCurrency
2021-09-17 14:46:28,093 - DEBUG - Using function getAmount
2021-09-17 14:46:28,097 - DEBUG - Using function getAmount
2021-09-17 14:46:28,101 - DEBUG - Using function getAmount
2021-09-17 14:46:28,104 - DEBUG - Using function getType
2021-09-17 16:45:35,180 - DEBUG - Using function parseText
2021-09-17 16:45:35,180 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,180 - DEBUG - Using function getAmount
2021-09-17 16:45:35,362 - DEBUG - Using function getType
2021-09-17 16:45:35,362 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,371 - DEBUG - Using function parseText
2021-09-17 16:45:35,371 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,371 - DEBUG - Using function getAmount
2021-09-17 16:45:35,371 - DEBUG - Using function getType
2021-09-17 16:45:35,371 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,376 - DEBUG - Using function parseText
2021-09-17 16:45:35,376 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,376 - DEBUG - Using function getAmount
2021-09-17 16:45:35,376 - DEBUG - Using function getType
2021-09-17 16:45:35,376 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,382 - DEBUG - Using function checkCompletion
2021-09-17 16:45:35,383 - DEBUG - Using function checkCompletion
2021-09-17 16:45:35,384 - INFO - Missing: ['receipt']
2021-09-17 16:45:35,385 - DEBUG - Using function checkCompletion
2021-09-17 16:45:35,388 - DEBUG - Using function parseText
2021-09-17 16:45:35,388 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,388 - DEBUG - Using function getAmount
2021-09-17 16:45:35,388 - DEBUG - Using function getType
2021-09-17 16:45:35,388 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,390 - DEBUG - Using function parseText
2021-09-17 16:45:35,390 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,390 - DEBUG - Using function getAmount
2021-09-17 16:45:35,390 - DEBUG - Using function getType
2021-09-17 16:45:35,390 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,392 - DEBUG - Using function parseText
2021-09-17 16:45:35,392 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,392 - DEBUG - Using function getAmount
2021-09-17 16:45:35,570 - DEBUG - Using function getType
2021-09-17 16:45:35,571 - DEBUG - Using function getCurrency
2021-09-17 16:45:35,574 - DEBUG - Using function getAmount
2021-09-17 16:45:35,575 - DEBUG - Using function getAmount
2021-09-17 16:45:35,577 - DEBUG - Using function getAmount
2021-09-17 16:45:35,578 - DEBUG - Using function getType
2021-09-28 15:46:36,474 - DEBUG - Using function parseText
2021-09-28 15:46:36,475 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,475 - DEBUG - Using function getAmount
2021-09-28 15:46:36,690 - DEBUG - Using function getType
2021-09-28 15:46:36,690 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,699 - DEBUG - Using function parseText
2021-09-28 15:46:36,699 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,699 - DEBUG - Using function getAmount
2021-09-28 15:46:36,699 - DEBUG - Using function getType
2021-09-28 15:46:36,699 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,704 - DEBUG - Using function parseText
2021-09-28 15:46:36,704 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,704 - DEBUG - Using function getAmount
2021-09-28 15:46:36,704 - DEBUG - Using function getType
2021-09-28 15:46:36,704 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,708 - DEBUG - Using function checkCompletion
2021-09-28 15:46:36,710 - DEBUG - Using function checkCompletion
2021-09-28 15:46:36,710 - INFO - Missing: ['receipt']
2021-09-28 15:46:36,712 - DEBUG - Using function checkCompletion
2021-09-28 15:46:36,714 - DEBUG - Using function parseText
2021-09-28 15:46:36,714 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,714 - DEBUG - Using function getAmount
2021-09-28 15:46:36,714 - DEBUG - Using function getType
2021-09-28 15:46:36,714 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,717 - DEBUG - Using function parseText
2021-09-28 15:46:36,717 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,717 - DEBUG - Using function getAmount
2021-09-28 15:46:36,717 - DEBUG - Using function getType
2021-09-28 15:46:36,717 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,719 - DEBUG - Using function parseText
2021-09-28 15:46:36,719 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,719 - DEBUG - Using function getAmount
2021-09-28 15:46:36,955 - DEBUG - Using function getType
2021-09-28 15:46:36,956 - DEBUG - Using function getCurrency
2021-09-28 15:46:36,960 - DEBUG - Using function getAmount
2021-09-28 15:46:36,962 - DEBUG - Using function getAmount
2021-09-28 15:46:36,964 - DEBUG - Using function getAmount
2021-09-28 15:46:36,965 - DEBUG - Using function getType
2021-09-28 16:47:48,401 - INFO - Initialising the classes
2021-09-28 16:47:48,403 - INFO - Starting the bot
2021-09-28 16:47:48,405 - INFO - Starting the server
2021-09-28 16:47:48,548 - INFO - Server started
2021-09-28 16:48:57,820 - INFO - Initialising the classes
2021-09-28 16:48:57,821 - INFO - Starting the bot
2021-09-28 16:48:57,824 - INFO - Starting the server
2021-09-28 16:48:57,988 - INFO - Server started
2021-09-28 16:51:10,703 - INFO - Initialising the classes
2021-09-28 16:51:10,705 - INFO - Starting the bot
2021-09-28 16:51:10,707 - INFO - Starting the server
2021-09-28 16:51:10,878 - INFO - Server started
2021-09-28 17:05:04,953 - INFO - Initialising the classes
2021-09-28 17:05:04,954 - INFO - Starting the bot
2021-09-28 17:05:04,956 - INFO - Starting the server
2021-09-28 17:05:05,100 - INFO - Server started
2021-09-28 17:16:59,292 - INFO - Initialising the classes
2021-09-28 17:16:59,295 - INFO - Starting the bot
2021-09-28 17:16:59,297 - INFO - Starting the server
2021-09-28 17:16:59,455 - INFO - Server started
2021-09-28 18:25:10,689 - INFO - Initialising the classes
2021-09-28 18:25:10,691 - INFO - Starting the bot
2021-09-28 18:25:10,693 - INFO - Starting the server
2021-09-28 18:25:10,831 - INFO - Server started
2021-09-29 11:00:02,233 - INFO - Initialising the classes
2021-09-29 11:00:02,235 - INFO - Starting the bot
2021-09-29 11:00:02,238 - INFO - Starting the server
2021-09-29 11:00:02,387 - INFO - Server started
2021-09-29 12:54:02,455 - INFO - Initialising the classes
2021-09-29 12:54:02,459 - INFO - Starting the bot
2021-09-29 12:54:02,461 - INFO - Starting the server
2021-09-29 12:54:02,605 - INFO - Server started
2021-09-29 12:54:22,881 - INFO - Export sent to thedropper
2021-09-29 12:55:09,937 - INFO - Export sent to thedropper
2021-09-29 12:57:47,566 - INFO - Initialising the classes
2021-09-29 12:57:47,567 - INFO - Starting the bot
2021-09-29 12:57:47,569 - INFO - Starting the server
2021-09-29 12:57:47,705 - INFO - Server started
2021-09-29 13:00:17,838 - INFO - Date parsed: 2021-09-18 00:00:00
2021-09-29 13:00:18,772 - INFO - Export sent to thedropper
2021-09-29 13:02:35,120 - INFO - Initialising the classes
2021-09-29 13:02:35,122 - INFO - Starting the bot
2021-09-29 13:02:35,123 - INFO - Starting the server
2021-09-29 13:02:35,268 - INFO - Server started
2021-09-29 13:02:59,552 - INFO - Export sent to thedropper
2021-09-29 13:04:18,699 - INFO - Initialising the classes
2021-09-29 13:04:18,701 - INFO - Starting the bot
2021-09-29 13:04:18,702 - INFO - Starting the server
2021-09-29 13:04:18,843 - INFO - Server started
2021-09-29 13:04:33,709 - INFO - Date parsed: 2021-09-10 00:00:00
2021-09-29 13:04:33,710 - INFO - Sent to db: 2021-09-10
2021-09-29 13:04:33,984 - INFO - Export sent to thedropper
2021-09-29 13:05:20,917 - INFO - Date parsed: 2021-10-09 00:00:00
2021-09-29 13:05:20,920 - INFO - Sent to db: 2021-10-09
2021-09-29 13:05:21,717 - INFO - Export sent to thedropper
2021-09-29 13:05:38,851 - INFO - Date parsed: 2021-06-05 00:00:00
2021-09-29 13:05:38,851 - INFO - Sent to db: 2021-06-05
2021-09-29 13:05:39,073 - INFO - Export sent to thedropper
2021-09-29 14:04:13,325 - INFO - Date parsed: 2021-09-18 00:00:00
2021-09-29 14:04:13,326 - INFO - Sent to db: 2021-09-18
2021-09-29 14:04:14,297 - INFO - Export sent to thedropper
2021-09-29 14:46:56,468 - INFO - Initialising the classes
2021-09-29 14:46:56,469 - INFO - Starting the bot
2021-09-29 14:46:56,471 - INFO - Starting the server
2021-09-29 14:46:56,628 - INFO - Server started
2021-09-29 19:47:31,553 - INFO - Initialising the classes
2021-09-29 19:47:31,555 - INFO - Starting the bot
2021-09-29 19:47:31,556 - INFO - Starting the server
2021-09-29 19:47:31,709 - INFO - Server started
2021-09-29 19:47:40,183 - DEBUG - Using function toMarkdown
2021-09-29 19:49:11,373 - INFO - Initialising the classes
2021-09-29 19:49:11,376 - INFO - Starting the bot
2021-09-29 19:49:11,378 - INFO - Starting the server
2021-09-29 19:49:11,518 - INFO - Server started
2021-09-29 19:49:17,845 - DEBUG - Using function toMarkdown
2021-09-29 19:49:48,846 - DEBUG - Using function toMarkdown
2021-09-29 22:20:27,904 - DEBUG - Using function toMarkdown
2021-09-30 08:55:06,887 - DEBUG - Using function toMarkdown
2021-09-30 08:59:05,510 - DEBUG - Using function parseText
2021-09-30 08:59:05,515 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,515 - DEBUG - Using function getAmount
2021-09-30 08:59:05,760 - DEBUG - Using function getType
2021-09-30 08:59:05,761 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,790 - DEBUG - Using function parseText
2021-09-30 08:59:05,790 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,790 - DEBUG - Using function getAmount
2021-09-30 08:59:05,790 - DEBUG - Using function getType
2021-09-30 08:59:05,790 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,803 - DEBUG - Using function parseText
2021-09-30 08:59:05,803 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,804 - DEBUG - Using function getAmount
2021-09-30 08:59:05,804 - DEBUG - Using function getType
2021-09-30 08:59:05,804 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,823 - DEBUG - Using function checkCompletion
2021-09-30 08:59:05,830 - DEBUG - Using function checkCompletion
2021-09-30 08:59:05,830 - INFO - Missing: ['receipt']
2021-09-30 08:59:05,842 - DEBUG - Using function checkCompletion
2021-09-30 08:59:05,852 - DEBUG - Using function parseText
2021-09-30 08:59:05,853 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,854 - DEBUG - Using function getAmount
2021-09-30 08:59:05,854 - DEBUG - Using function getType
2021-09-30 08:59:05,855 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,860 - DEBUG - Using function parseText
2021-09-30 08:59:05,861 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,862 - DEBUG - Using function getAmount
2021-09-30 08:59:05,863 - DEBUG - Using function getType
2021-09-30 08:59:05,864 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,868 - DEBUG - Using function parseText
2021-09-30 08:59:05,869 - DEBUG - Using function getCurrency
2021-09-30 08:59:05,870 - DEBUG - Using function getAmount
2021-09-30 08:59:06,063 - DEBUG - Using function getType
2021-09-30 08:59:06,064 - DEBUG - Using function getCurrency
2021-09-30 08:59:06,070 - DEBUG - Using function getAmount
2021-09-30 08:59:06,074 - DEBUG - Using function getAmount
2021-09-30 08:59:06,077 - DEBUG - Using function getAmount
2021-09-30 08:59:06,079 - DEBUG - Using function getType
2021-09-30 09:04:19,347 - DEBUG - Using function parseText
2021-09-30 09:04:19,357 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,357 - DEBUG - Using function getAmount
2021-09-30 09:04:19,559 - DEBUG - Using function getType
2021-09-30 09:04:19,560 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,579 - DEBUG - Using function parseText
2021-09-30 09:04:19,579 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,579 - DEBUG - Using function getAmount
2021-09-30 09:04:19,579 - DEBUG - Using function getType
2021-09-30 09:04:19,579 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,589 - DEBUG - Using function parseText
2021-09-30 09:04:19,589 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,589 - DEBUG - Using function getAmount
2021-09-30 09:04:19,589 - DEBUG - Using function getType
2021-09-30 09:04:19,589 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,602 - DEBUG - Using function checkCompletion
2021-09-30 09:04:19,605 - DEBUG - Using function checkCompletion
2021-09-30 09:04:19,605 - INFO - Missing: ['receipt']
2021-09-30 09:04:19,610 - DEBUG - Using function checkCompletion
2021-09-30 09:04:19,615 - DEBUG - Using function parseText
2021-09-30 09:04:19,615 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,615 - DEBUG - Using function getAmount
2021-09-30 09:04:19,615 - DEBUG - Using function getType
2021-09-30 09:04:19,615 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,619 - DEBUG - Using function parseText
2021-09-30 09:04:19,619 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,620 - DEBUG - Using function getAmount
2021-09-30 09:04:19,621 - DEBUG - Using function getType
2021-09-30 09:04:19,621 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,624 - DEBUG - Using function parseText
2021-09-30 09:04:19,625 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,626 - DEBUG - Using function getAmount
2021-09-30 09:04:19,878 - DEBUG - Using function getType
2021-09-30 09:04:19,879 - DEBUG - Using function getCurrency
2021-09-30 09:04:19,888 - DEBUG - Using function getAmount
2021-09-30 09:04:19,892 - DEBUG - Using function getAmount
2021-09-30 09:04:19,897 - DEBUG - Using function getAmount
2021-09-30 09:04:19,900 - DEBUG - Using function getType
2021-09-30 09:04:33,651 - DEBUG - Using function parseText
2021-09-30 09:04:33,653 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,653 - DEBUG - Using function getAmount
2021-09-30 09:04:33,855 - DEBUG - Using function getType
2021-09-30 09:04:33,856 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,876 - DEBUG - Using function parseText
2021-09-30 09:04:33,877 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,878 - DEBUG - Using function getAmount
2021-09-30 09:04:33,878 - DEBUG - Using function getType
2021-09-30 09:04:33,878 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,886 - DEBUG - Using function parseText
2021-09-30 09:04:33,886 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,886 - DEBUG - Using function getAmount
2021-09-30 09:04:33,886 - DEBUG - Using function getType
2021-09-30 09:04:33,886 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,897 - DEBUG - Using function checkCompletion
2021-09-30 09:04:33,901 - DEBUG - Using function checkCompletion
2021-09-30 09:04:33,901 - INFO - Missing: ['receipt']
2021-09-30 09:04:33,904 - DEBUG - Using function checkCompletion
2021-09-30 09:04:33,912 - DEBUG - Using function parseText
2021-09-30 09:04:33,912 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,919 - DEBUG - Using function getAmount
2021-09-30 09:04:33,919 - DEBUG - Using function getType
2021-09-30 09:04:33,919 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,925 - DEBUG - Using function parseText
2021-09-30 09:04:33,925 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,925 - DEBUG - Using function getAmount
2021-09-30 09:04:33,925 - DEBUG - Using function getType
2021-09-30 09:04:33,925 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,929 - DEBUG - Using function parseText
2021-09-30 09:04:33,932 - DEBUG - Using function getCurrency
2021-09-30 09:04:33,933 - DEBUG - Using function getAmount
2021-09-30 09:04:34,156 - DEBUG - Using function getType
2021-09-30 09:04:34,157 - DEBUG - Using function getCurrency
2021-09-30 09:04:34,166 - DEBUG - Using function getAmount
2021-09-30 09:04:34,170 - DEBUG - Using function getAmount
2021-09-30 09:04:34,174 - DEBUG - Using function getAmount
2021-09-30 09:04:34,187 - DEBUG - Using function getType
2021-09-30 09:07:16,983 - INFO - Export sent to thedropper
2021-09-30 13:33:23,555 - INFO - Initialising the classes
2021-09-30 13:33:23,556 - INFO - Starting the bot
2021-09-30 13:33:23,556 - INFO - Starting the server
2021-09-30 13:33:23,702 - INFO - Server started
2021-09-30 13:33:38,865 - INFO - Export sent to thedropper
2021-09-30 16:15:09,162 - DEBUG - Using function toMarkdown
2021-09-30 17:49:53,239 - DEBUG - Using function parseText
2021-09-30 17:49:53,247 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,247 - DEBUG - Using function getAmount
2021-09-30 17:49:53,493 - DEBUG - Using function getType
2021-09-30 17:49:53,494 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,520 - DEBUG - Using function parseText
2021-09-30 17:49:53,520 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,520 - DEBUG - Using function getAmount
2021-09-30 17:49:53,521 - DEBUG - Using function getType
2021-09-30 17:49:53,521 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,543 - DEBUG - Using function parseText
2021-09-30 17:49:53,543 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,543 - DEBUG - Using function getAmount
2021-09-30 17:49:53,543 - DEBUG - Using function getType
2021-09-30 17:49:53,543 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,558 - DEBUG - Using function checkCompletion
2021-09-30 17:49:53,566 - DEBUG - Using function checkCompletion
2021-09-30 17:49:53,566 - INFO - Missing: ['receipt']
2021-09-30 17:49:53,570 - DEBUG - Using function checkCompletion
2021-09-30 17:49:53,578 - DEBUG - Using function parseText
2021-09-30 17:49:53,578 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,579 - DEBUG - Using function getAmount
2021-09-30 17:49:53,579 - DEBUG - Using function getType
2021-09-30 17:49:53,580 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,584 - DEBUG - Using function parseText
2021-09-30 17:49:53,584 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,585 - DEBUG - Using function getAmount
2021-09-30 17:49:53,585 - DEBUG - Using function getType
2021-09-30 17:49:53,586 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,592 - DEBUG - Using function parseText
2021-09-30 17:49:53,593 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,593 - DEBUG - Using function getAmount
2021-09-30 17:49:53,828 - DEBUG - Using function getType
2021-09-30 17:49:53,829 - DEBUG - Using function getCurrency
2021-09-30 17:49:53,839 - DEBUG - Using function getAmount
